document,label
"123
",0
"
",0
"개인적으로 매우 감동적인 영화라 생각합니다.코로나 시대에 살고 있는 우리에게 꼭 필요한게 무엇인지 알려주는 메세지가 있는 영화라 생각해요~!저를 다시 한번 돌아보게 해주는 2021년 최고의 영화 중 하나가 될거 같습...
",1
"평점이 왜이래 ㅠ 재밌어요.코로나 때문에 매일매일이 답답한 일상인데덕분에 숨통 좀 트였어요.. 밑에처럼 마구 깔 정도는 아닙니다..
",1
"왜들그러냐 난 그냥 저냥 잼나게 봤는데 ㅋ
",1
"난 이 정도면 재미있던데? ㅋ
",1
"그냥 갈가돗이 너무 이뻐서 스토리가 어쨌든 다 필요없이 갈가돗만 나오면 미소지어지는 영화였음
",1
"
",0
"이건 액션 영화가 아님, 너무 슬픈 로맨틱 멜로임 ㅠ
",1
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"이정도면 수작인데요 스티브와 다이애나 ㅠㅠ 만날때와 불꽃놀이중에 비행기타고 하늘 나는 부분 헤어질때 어디에 있든 사랑한다는말  등 다이애나 감정선따라가면 재미있네요 액션은 듣던대로 조금 아쉽네요 치타랑 싸울때 어두운...
",1
"원더우먼이 도플라밍고가 되는 과정이 신선하네요~~
",1
"각본은 아쉬웠으나 재밌게 봄
",1
"볼 만은 한데 사족이 많이 붙어서 많이 길다. 편집 좀 잘 하지 ㅋ
",0
"이 시기에 개봉한 것만으로도 만족한다. 코비드19 때문에 볼만한 새 영화가 영화관에서 사라짐
",1
"
",0
"영화 스토리텔링의 모든 요소가 다 들어가 있다.가진 자의 책임감, 없는 자의 열등감, 인간의 끝없는 욕망, 가족에 대한 사랑, 연인에 대한 사랑, 편법에 따르는 대가, 정치적 분열이 가져오는 불안감. 이 모든 내용들...
",1
"좋아요 ♡ 좋아요 ♡  좋아요 ♡
",1
"볼만해요.왜 다들 혹평만?
",1
"자동차극장에서 봤는데 그래도 괜찮았어요빌런을 강화시키는 등 여러 요소와 개연성을탄탄하게 한다면 더 괜찮았을수도 있지만DC 더 좋은 작품 기대할게요 화이팅
",1
"코로나만 아니었어도....크리스마스 이브에 보러갔는데 나 포함 4명밖에 없더라
",1
"광광우럿따....,
",0
"액션영화에 너무 무리하게 철학을 집어 넣은게 화근..  개인적으론 1편 보단 나은듯..
",0
"아이언 팔콘원더우먼ㅋㅋㅋ
",1
"뭐나쁘지는않았다고봄
",1
"연기를 재미있게 보았고 나름 재미있었습니다.
",1
"개인적으로는 1편보다 나았습니다.
",1
"
",0
"교훈과 감동을 준 히어로 영화
",1
"전하고자 하는 메세지가 묵직하고 분명해서 좋았다. 기대를 크게 안 했는데 여운이 정말 길 것 같다. 단순히 자극적 장면과 스토리를 바란다면 잘못고른 것. 멋진 액션과 연기까지 훌륭했다. 지금까지 본 DC 작품 중 가...
",1
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"과한 욕심으로 정작 소중한 것을 놓치지말자 라는 메시지와 사회적 약자와 여성들의 불합리하고 불평한 사회를 비판하며 개선되길 바라는, 응원하는 메시지가 담겨 있다.
",1
"저의 소원은 부교공 최합입니다. 비공감 누른 사람 3대가 망함^^
",0
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"영화 전체적인 스토리, 빌런 컨셉, ost, 영상미까지 다 괜찮았으나... 마지막 최악의 10분 신파가 모든걸 잡아먹어버렸네요.
",0
"
",0
"
",0
"전편보다 부족하지만 갤가돗은 이쁨
",0
"
",0
"이게 40년 전 영화라니~~~ 대박.
",1
"역시 DC. 액션도 스토리도 배우연기도 그리고 음악까지 블록버스터 재미 그자체
",1
"
",0
"굿 재밌게 봤음 그냥ㅋㅋ
",1
"개연성 부족한 부분이 조금 있지만 좋은 영화에요. 한번 더 보고 싶어요 ^^
",1
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"원더우먼이 헤어지는 말을 못하겠다는 정면이 가슴이 아프네요! 좀더 인간적인 원더우먼을 보여 줘서 감동이 있었습니다. 마지막에 원조 원더우먼 린다의 장면 보고 깜짝! 선물을 받았네요!^^
",1
"
",0
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"정말정말 재미있어요 보길 잘했네요
",1
"역시 네이버 평은 믿고 거르게 되네요. DC 시네마틱 유니버스 특유의 진중함, 그리고 인간에 대한 믿음과 애정을 잃지 않은 원더 우먼의 따뜻함을 다시 느끼게 되며 .. 메인 빌런은 곧 욕망이랄까요. 1탄보다 더 재밌...
",1
"원더우먼과 램프의 요정 지니의 대결에 지니가 전투력이 떨어지니 소원을 포기못하는 여성가족부 동물원 치타 암컷이 힘을 보태어.. 소녀시대의 ""소원을 말해봐""는 명곡이 아님을 극적 사실주의로 표현한 수작!...
",1
"정말 간만에 재밌는 영화봤네요
",1
"교훈 확실해서 좋다..
",1
"코로나때문에 관객이 별로없어서 아쉬운것 빼고는 영화는정말로 재미가있었습니다~~
",1
"마블 히어로물은 오락성이 강하지만...DC 히어로물은 철학을 떨치질 못함... 린다카터 보며 흐뭇하게 나왔지만... 중간에 살짝 지루함은 어쩔 수 없음.
",1
"세상 지루한 영화를 만들어 놓다니안타깝네요 겔가돗만 고생
",0
"진짜 1편에 비해서 형편없..오프닝이 다한영화...
",0
"진짜개노잼,..ㄷㄷㄷㄷ
",0
"ㅂㅈ들 영화는 답이 없다
",0
"아니 이게 영화라고찍었냐 바바라랑 액션신도 빈약하고 앞부분에는 계속시간끌고 전작에 비해 진짜 개똥같다 내가 영화만들어도 이것보다는 잘만들겠다 경 진짜 보고싶은분들은 이거 불법 다운로드해서 보셈 진짜 이용하는 돈주고 ...
",0
"다시는 볼수 없는 영화 입니다 강력 추천 스토리 영상미 머 하나 흠 잡을께 없습니다
",0
"내용이좋지만 액션이 딸렸고,재미있었습니다
",1
"죄송합니다. 이 시국에 영화 봤습니다.영화 좀 봤다싶으신 분들은 알만한 스토리 전개입니다. 82년도의 모습을 간접적으로 체험할 수 있고, 그 연도를 지내본 사람이라면 추억에 빠질지도 모르겠습니다.액션 잘 나왔고, 영...
",1
"다들 왜 재미없다 하지??.?. 나만 재밌었나원더우먼 연기
",0
"난 재미있게봤음 ㅋㅋㅋ
",1
"오랜만에 취저 영화봄. 한스짐머 음악은 역시 끝내줬고 주인공 참 이쁨. 마지막에 억지 감동 끌어내려는 부분만 빼면 인생 10대 영화에 손꼽힐것임.
",1
"이 평점은 영화의 메인 악당에게 주는 평점입니다
",1
"음 마블 캐릭터를 짬뽕했다.채찍은 스파이더맨 거미줄.하늘을 나는건 아이언맨.날개 달린 갑옷은 팔콘.전투 스타일은 블랙 위도우.그래도 갤 가돗 외모는 할리우드에서 탑5안에 들 것 같다.
",0
"내 생애 최악의 영화였다. 평점이 7점대라는 건 알바의 조작일 뿐 실제 본다면 깜짝 놀랄 것이다. 중간에 일어서 나가던데 정말 현명한 선택이었다.
",0
"너무 지루함. 이딴걸 돈주고 보라고??? 어이가 없다. 히어로물은 박진감, 스피드한 전개, CG만 좋으면 개연성은 개나 줘버려도 되는 장르임..근데 이건 뭐 진짜 최악이다. 뭐하나 제대로 된게 없음 개연성이라도 있어...
",0
"슈퍼맨까지 넘볼줄이야
",1
"액션씬 BGM이 좀 과한거 같네요. 항상 DC가 마블 상대로 BGM은 더 훌륭했던거 같은데....
",1
"정말 말도 안되게 슬픈 영화였어요. 보는 내내  눈물이 멈출 새가 없었어요. 강추!
",1
"클레멘타인보다 이야기를 잘 풀었고, 디워보다 액션이 좋았으며, 성냥팔이소녀보다 유머스러웠다
",0
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"1편보다 더 재밌었다. 외강내강에다 모든걸 다갖춘 다이애나가 유일하게 사랑한 남자가 왜 그일까 궁금했는데 삶을 살며 자연스레 드는 자신에게 대한 의문을 위로해주고 턱없이 약하더라도 자신이 할수있는 최선을 다해 여잘 ...
",1
"아쿠아맨으로 정점을 찍은 이후로 퇴보되고 있는? 아니지 원상복구 되고 있는 DC를 볼 수 있었다. 중반까지 매우 지루하며 전결도 매끄럽지 못했다. 영웅이 고작 할 수 있는 건 세상을 구해 주십쇼 비는 것? 기도우먼
",0
"개인차가 있긴 하겠다만 난 갠적으로 1편보단 볼거리가 많고 빠른 전개라서 재밌게 봤다^^DC는 항상 마지막에 여운을 남기는거 같다내가 강해지고 싶으면, 그 힘을 역이용하면 된다고~다이애나가 늘 말하던 진실은 아름답다...
",1
"각본도 그렇고 감독도 그렇고 하기 싫은데 억지로 했나? 진심 이건 너무한데 1편은 볼만은 했는데 2편은 진짜 핵노잼이네. 핵노잼이라는말은 유치해서 안 쓰는데 이런 말을 쓸 줄은 몰랐음
",0
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"와...너무 기대해서 그런거지는 모르겠지만...스토리도 이상하고 1편하고 비교하자면 얙션도 없고 그렇다고 엄청나게 큰 감동이 있었던것도 아니고  엔딩은 그냥흐지부지고하고 진짜 아쉬운정도가 아니라 재미가없네요 왠만해서...
",0
"8개월만에 온 극장..원더우먼은 너무 재밌게 봤습니다~시간가는줄 모르고..^^*  진짜 잼있어요
",1
"와 국산영화사 조선족알바들 와서 별 낮게 누르고 튀는 거좀 봐 ㅋㅋㅋㅋ
",0
"DC 영화에서 마블스의 액션을 바라니 재미가 없다고 하지..
",0
"엥...평점이 왜이렇게낮지 히어로물로서의 액션신 연출은 허접하고 좀 구리지만 스토리와 주제 그리고 결말까지 감동적이고 소유욕에관해 현재사람들에게 시사하는바가 크다고봄 평점1점대 이렇게준놈들은;;걍 영화를 영상미,화려...
",1
"엄청 재밌었어요 ㅜㅜ 오랜만에 영화관에서 DC 히어로 영화를 보게되어 기분이 좋네요 ㅎㅎ
",1
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"이렇게 내용도 대충이고, 덜 떨어진 cg에, 여주는 30분 내내 채찍질 만, 볼게 없어 봤지만 정말, 나만 당할 수 없어서 10점 만점 준다. 꼭 보고 후회하시길
",0
"여주가 다살린 영화 그래도 재밌게봄
",1
"후반부로 갈수록 느슨해지는. 예전 슈퍼맨 배트맨이 엄마 이름으로 화해하던 어색한 개연성 여기서도 반복된다랄까
",0
"이정도면 괜찮지 보는 눈들이 그렇게 낮아서야ㅉㅉ
",1
"히어로물로는 안 먖지만 감동은 있음. 계속 머리에 남은 여운이 있는 것은 분명함. 특히 아들이 있는 아빠들에게는..
",1
"결국 여자둘만 보석딜도로 섻쓰 소원성취한 우먼영화. 꼴펨
",1
"뭐 그리 대단한 영화를 상상해. 그냥 팝콘씹어가며 시간죽이는거지. 볼만하더구만. ㅎ
",0
"충분히 재미있고 2017년 개봉한 전작보다 훨씬 더 낫습니다. 요근래 제대로된 영화가 없었는데 오랜만에 기분좋은 영화봤네요. 빌런이 약하다는 소리가 있는데 빌런 하나에 집중하기보다는 전체적인 액션신을 보다보면 볼만합...
",1
"
",0
"
",0
"누군가를 죽이며하는 액션이 아닌 원더우먼식의 액션이 보기 좋았음
",1
"전편 감독 맞나 싶을 정도로 스토리고 액션연출 별로네요~ㅠ 잭스나이더가 액션연출 맡았더라면 이렇게 영화가 지루하지 않았을 건데~ 뭘 얘기할려고 두시간짜릴 만들었는지? 가족과 세상의 평화를 얘기할려 한거군요~ㅎ 영화흥...
",0
"'소원을 말해봐?'의 알라딘의 요술램프 만화도 아니고 뜬금없는 전개와 황당무계한 스토리가 전작의 명성을 다 날려버렸다.
",0
"리뷰 잘 안다는데 기대없이 봤다가 갤가돗한테 홀딱 반해버렸지 뭐에요.. 아니그냥 다이애나한테 빠진듯.. 크리스파인 연기도 좋았고 빌런도 안유치하고 좋았음
",1
"진짜 DC가 망햇군요...
",0
"갤 가돗을 위해서라도 4개드리겠습니다 개연성과 기존의 알고있던 원더우먼과는 동 떨어지네요.
",0
"오랜만에 좋은 영화 보고 갑니다. 엔딩이 좀 흐지부지한거 빼고는 괜찮은 스토리 같습니다. 원더우먼의 성장기를 보는거 같았습니다.
",1
"아.. 진짜 노잼.. 그리고 무슨 12세영화에 러브신 베드신이 난무하나요. 애랑보는데 민망했습니다. 짜증나네요
",0
"피해야 할 영화...꼭 알려야 한다는 사명감으로 평생 처음 댓글 답니다
",1
"연출도 엉성 스티브는 이럴꺼면 왜 살렸으며 빌런이 두명인데 진짜 이게 말이되나 싶을정도로 약하고 액션도 엉성하고 음악이 좋으면 장땡임?? 이거 작업하느라 한스짐머가 테넷 못한건데 이럴꺼면 그냥 테넷 음악작업하지..하...
",0
"매번 헐리우드에서 만들어진 양산형 히어로 영화를 볼때면 이딴 쓰레기를 봐주는 개돼지는 능지가 얼마나 떨어질까라는 생각이 들더라. 어벤저스같은 쓰레기보다 더한 쓰레기가 있을줄은 몰랐다
",0
"정말 최악 스토리가 너무형편없네~~!!!원더우먼을 망쳐논  영화임~~!
",0
"악당에게 패해 잡힌 후 돌림당하고 버려지는 최후믄 겁나 웃길 듯~~ ㅋㅋ.. 엔딩 장면은 거기 흘러나오는거 클로즈 업~~♡ ㅋㅋ?
",0
"모르겠다 히어로물은 빵빵터지는맛에 보는건데그런거없고 뭔 이상한 페미에 빠져서 본래 의도를 잃음 그냥 여자는 멋지다 이얘기하고싶은거같은데CG라도 빵빵 넣던가 반대로 남자는 멋있다 하면 페미들 득달같이달려올듯
",0
"줄거리도 별로임 어릴적이야기는 이해하겠는데원더우먼이랑 동일힘을 원한 표범여인이 감전으로 기절 같은등급으로해달라고소원 빌었는데 감전으로 끝1가지소원 들어주는 보석도 소원취소돼면 원래대로 돌아와야지 돼지 않나요 그리고 ...
",0
"올해 영화관가서 본 영화중에 두번째로 재미있었어요! 올해 영화관은 두번갔습니다.
",1
"액션도 그다지...내용도 그다지...
",0
"옛날 드라마처럼 투명비행기 타고 다니든가 스파이더우먼?슈퍼우먼??우주도 날아다닐 기세ㄷㄷㄷ 빌런도 빌런 다워야 ㅠㅠ 예고편에 속지말자! DC는 마블이 아니다ㅠㅠ 개봉 미룬 영화는 미룰만한 이유가 있다니까요 ㅜㅜ
",1
"얼마전에 공짜, 5천원딜 떠서 그가격에 보는 재미는 ㅇㅈ 근데 정상가격에 이걸보기엔 솔직히 어거지임 마블 영화에 비해선 그냥 평범한 영화일뿐 로톤 토마토 점수만 봐도 답나옴 비추주신분들 솔직히 얼마받으셨나요
",0
"무료 쿠폰때매 영화는 꼭 봐야겠고,, 볼만한게ㅜ없어서 어거지로 본 영화인데 솔직히 초반부분은 역시나 기대 이하라서 조금 졸면서 보다가 중후반부에서는 눙물 머금고 봤습니다 . . 액션은 형편 없지만 ㅠ ㅠ 내용은 꿀잼...
",1
"확실히  마블이랑 스타일이 달라 이런느낌도 좋다  몇개월만에 영화인지
",1
"위시마스터라는 고전영화랑 비슷한데 뭔가....뭔가 20% 부족함.. 똥싸다마는기분.. 액션도 죄다 사람구하는거라 좀..
",0
"수퍼맨 군단에 대한 의리로 봤다 진짜.. 마블한테 왜 깨지는지 깊이 반성 좀 해라...
",1
"액션은 1편 보다 못한데 로맨스 신파극 여성들이 좋아하는 소재가 만아요 여성들이 좋아할 히어로 영화 히어로물 보고 눈물 흘리게 만드는 이상한 영화
",0
"도입부분과  쇼핑몰 액션까진  좋았는데  그  뒤론 지루지루하네요  내용이 넘 허무맹랑~~
",0
"작가를 짤라야함 한스짐머가 아까우ㅁ
",0
"스토리가 제목대로 1984년 수준이었으나 영상미와 갤가돗은 충분히 돈주고 볼 갚어치가 있었다
",0
"액션은 없고 그냥 휴먼드라마 네요. 아쉽습니다.
",0
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"초중반 지루함.... 후반도 액션신 어설픔... 댓글 알바들이 작성했는진 모르겠지만 8점 후반대 영화는 아닌듯... 원더우먼1이 더 재밌었음....
",0
"내용은 유치찬란하나 영상미는 봐줄만하다.
",0
"84년도에 봤으면 하나도 안 유치할걸 그랬다..그래도 마블영화니까 볼거리는 있었다
",1
"영영 기대에 못미쳤다. 마치 슈퍼맨 1, 2, 3편 보는 듯한 느낌. 1984년  당시의 영화 스토리 전개다.
",0
"영화 주제가 원하는 모든 걸 다 가질 수 없다는 메세지를 전해주는데, 영화 만드는 과정에서 모든 걸 보여주고 싶어하는 욕심?이 보여서 기대만큼 재미있지 않았어요..조금 지루하고, 뚝뚝 끊어지는 느낌
",0
"전작보다 나은 몇 안되는 시퀄중 하나
",1
"DC가 DC했다...
",0
"수많은 망작을 뒤로 하고 그럼에도 불구하고 다시 한번 더 D.C에게 기대를 하지만 또 실망....스토리는 유치하고 액션도 별로..그냥 B급 히어로물에 D.C 고급 포장지(?)로 감싼 느낌
",0
"갤 가돗=다이애나...이스라엘만 지키는 군출신 원더우먼
",0
"1편보다 많이 아쉽네요. 기대가 컸어.. 역시나 워너였어
",1
"전작보다 훨씬 재미있음
",1
"이름 그대로 80년대 원더우먼을 보는줄 알았다. 그때에 비해 촬영기법이나 CG는 좋아졌을지언정 액션이나 시리즈물의 개연성은 어디로 갔나... 원더우먼이 슈퍼맨으로 보이기도 하고 스파이더맨으로도 보이기도하고...지구가...
",0
"블랙위도우가 기대되는 사람?
",1
"일단 영화는 재밌는데 이거 보고 다크나이트 보면 좀 머리속이 혼란해질거임 아 그리고 두번째 쿠키는 없음
",1
"흔해빠진 스토리와 결말 히어로 영화면 최소한 cg듬뿍 들어간 영상미를 기대하는데 영상미도 애매하고 액션음 20분쯤 나오나?? 참으로 전래동화같은 영화 15분쯤 보면 결말이 보임
",0
"기대를 너무 많이해서 그런지 아쉬움이 없진 않지만 ㅜㅜ 다이애나 너무 불쌍 ㅠㅠ
",1
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"액션도 구리고 고양이인지 표범인지도 이상하고...그리고 뭣보다 원더우먼 하늘날때 대참사....황금독수리 코스튬도 구려요. 밧줄로 여기저기 날라다닐때 스파이더맨 스윙씬이랑 왤캐 비교되던지..DC는 아직 멀었네요. 배우...
",0
"진실&사랑&허경영
",1
"아름답고 선한 여성이 강직함과 자애로움으로 탐욕으로 위기에 처한 이 세상을 구하다.
",1
"처음과 끝(엔딩크레딧) 최고!!!
",1
"기대가 커서 그런가 그냥 그랬음. 황금날개갑옷입고 타이그리스랑 싸우는 장면 파워레인져 보는줄... 나머진 좋았습니다.
",0
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"액션 완전 허접. 로맨스부분만 좋았음. 그 로맨스부분조차 더 극적으로 만들수 있었는데...끝에 가서 밍밍.
",0
"갤가돗은 여전히 이뻐요. 하지만 스토리가 재미없어요.
",0
"재미있습니다추천합니다
",1
"개인적으로 아주 재미있게 봤음
",1
"액션씬도 좋았고 중간중간 재밌는 장면도 있으며 무엇보다 강인한 주인공에서 나오는 감동과 이 영화의 교훈이 인상깊었다 :)
",1
"기대없이 봤는데 생각보다 재미있었음마지막 쿠키영상이 특히 맘에듬
",1
"꼭 보세요 재밌습니다!!!
",1
"기대했던것보다, 스토리와 짜임새가 있어서 좋았어요. 액션은 거의 없지만, 원더우먼 히어로물을 이런식으로 풀어내는게 더 좋아요.
",0
"ㅁㅊ/// ㅈㄴ재밌게 보고 와섯 만족하면서 별점줄려고 들어와봤더니 평점 왜이래????;;;난 정말 재밋게 봤고 시간 나시면 한번 보시길 추천드림
",1
"재밌어요그냥 재미로 볼만해요
",1
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"재밌었음. 전체적 퀄리티는 1편하고 비등하다고봄.약간 억지스런 설정부분들이 있었다고 생각되지만,세상에.영화는 영화아닌가. ㅎㅎ번개를 잡고 날라댕기거나, 전애인이 다른사람 에 빙의되어 전애인으로 보인다는설정은 조금 웃...
",1
"솔직하게 매우 감동적인영화였습니다다때랴부시는 히어로물이아니라 원더우먼의 고독한사랑이야기입니다
",1
"초반부터 중후반까지 재밌어요급마무리된 느낌이 없지않아 있지만 이정도면 굳~
",1
"코로나시대 재미있게 보았습니다.권선징악 주제와 영상미가 좋았습니다.악당이 원더우먼에 비해 상대적으로 약하지만영화 자체에 매우 만족합니다.재미있었습니다.
",1
"재밌다씨부레 나두키스하구싶다!
",1
"
",0
"꼭보세여.. 갤가돗최고 글구 첫장면도 짱 ㅠㅠ
",1
"
",0
"진짜 재밌는데 개연성이 어쩌고하는사람들 노이해
",0
"재밌고 잘 만든 영화인데 이게 재미 없다는 사람들은 무슨 영화가 재밌을까?
",1
"노란보석의 힘이 유치하다는 사람들이 많은데 마블의 인피니티스톤과 비슷한 능력임을 생각한다면 그리 허황된 것은 아님.
",1
"재미있음 디씨 히어로중 최고
",1
"액션 스토리 감동 3가지 다 느꼈네요 :)
",1
"사람들은 유치하다, 뻔하다, 그냥그렇다 하지만.. 원더우먼은 제 마음속에 사랑과평화가 가득한 멋진 영웅입니다..♡ 항상 멋있어여 갤가돗..
",1
"
",0
"최고의영화보시기를추천
",1
"나름 볼만했음 재밌게 잘봤습니다
",1
"
",0
"크리스파인 너무 멋져요
",1
"볼만합니다 오랜만에 영화관 다녀옴
",1
"다들 알바이신가 나는 지루하고 진짜 재미없었는데 시간은 너무 길고 재미없고 너무 마블같을꺼라 생각하고 봐서 그런지 모르겠지만 질질끌고 영웅같은 느낌도 없고 ..
",0
"내용 유치하고 결말도 유치하고 갤 가돗 보는 재미뿐
",0
"졸려 죽는줄,,,,원더우먼이 아니고 슈퍼우먼이네.
",0
"영화의 첫장면부터 웅장했고 몰입감이 좋았고 감동적이었으며 영화 전체의 핵심 메시지였다. 코로나 이후 제대로 본 영화가 없었는데 올해에 이런 영화를 볼 수 있었다니...
",1
"마블보다 디씨가 재밌네
",1
"예전의 원더우먼을 생각하면 점수 주고싶지않다DC최고의 로맨틱 영화ㅋ
",1
"눈감고 발로쓴 유치한 시나리오. 워너랑디씨는 코로나에 감사해라 명예사 했으니. 액션은 7년전 맨오브스틸보다 비교 안될정도로 후짐
",0
"와 심각한데요 계속 잤습니다ㅠㅠ
",1
"히로어 영화보고 첨 울었다 역대급임
",1
"보지 마세요 겁나 지루함 갤가돗만 이쁘게 나오구요! 차라리 1편이 나음 역시 마블스튜디오 영화가 더 잼남! DC 히어로 마블 한테는 안됌 지루함 초 지루함 치타걸은 암껏도 아니네요 도대체 뭔! 내용인지 몰겠네요! 소...
",0
"요즘같이 암울한 시기에 보기 좋은영화 입니다
",1
"DC 영화가 마블 따라 갈려면 아직 멀었음스토리도 없음 한시간이상 지루함  원더우먼 1편 생각하고 영화보로 가면 후회합니다.   정말 재미없습니다.
",0
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"그냥 솔직하게 얘기할게요 소원하니까 생각나는데 알라딘이 훨씬 더 재밌었어요
",1
"히어로물 액션없는 강한 메시지가 있는 드라마 입니다. 액션을 기대하면 재미없고 그냥 잔잔한 감동과 메시지가 있어 한번 생각해보게되는 그런영화입니다. 근데 왜...구지.. 히어로물로 이런영화를.. 만들었을까요?
",1
"아 기대하고 봤는데 1편보다 별로였음 액션신도 별로없고 지루했다
",0
"망작 망작 망작 졸망 다망 폭망브루스 올마이티인데 짐 캐리 대신 원더우먼 있다고 보면 됨
",0
"네 다음 시오니스트 사람이 말이야 부끄러운줄 알아야지
",1
"역시 원더우먼! 치타랑 싸울때 완젼 ㄷ ㄷ 브금도너무 좋다
",1
"1편보다 수준떨어짐...음향효과만 좋았고 중구난방 스토리에 맥빠지는 결말과 전개...액션 수준이 발전한게 아니라 퇴보된 수준..
",0
"히어로영화가 개연성 따지고 예술성 따질 필욘 없다고 생각합니다만... 고리타분하고, 빤하고, 지루하면 형편 없는 거겠죠. 이 영화의 빌런은 역량 부족한 감독이었던거 같네요.  2017년도 원더우먼 같을 줄 아신다면 ...
",0
"1편을 너무 재미있게 봐서... 정말 기대했습니다만.. 2편은.. 너무 아쉽네요 ㅜㅜ겔가돗을 역시 마블로 보네고 싶습니다... 디씨에 있기 아까워요.
",0
"뭐 그냥 평타고 가족영화로는 좋은데요.너무많은 비판 받을정돈 아닌데.대체 뭘 봐야 만족인지.
",0
"
",0
"인생영화 등극입니다. 연기자들의 몰입되는 연기로 눈을, 한스 짐머의 웅장한 음악이 귀를 사로잡으니 긴 러닝타임이 한 순간이었네요!
",1
"너무 기대를 봐서그런지 뒤로 갈수록 좀 그랬지만 그래도 보길 잘했어요! 재밌었습니당
",1
"너무재미있고스토리가좋아!!
",1
"나는 진부해서 잼나던디용
",0
"Marvel 시리즈에 익숙해서 그런지 평이 별로네요 사람들이...즐겁게 잘 보았습니다.
",1
"갤가돗은 이쁘다....
",0
"기대를 안하고 봤는데도 재미가 없었습니다. 또한 영화관에서 최초로 상영도중 스마트폰을 꺼냈습니다..
",0
"이딴 걸 대작이라고 떠벌리니 한심하기 짝이 없음. 유치찬란한 줄거리에 뻔하고 식상한 대사와 결말. 무협지에서나 볼 수 있는 CG액션은 전혀 긴장감을 주지 못하고 전반적으로 코흘리개들 눈요기감 정도
",0
"기대보다 재미없는 작품
",0
"예상했지만 공짜 영화표라 봤는데 DC가 DC했습니다 뻔한 전개 뻔한감동 뜬금 빌런이미지 변화DC는 게임에서 만 만나기로 했습니다
",0
"1편은 빌런이 아쉽긴 했어도 충분히 재밌었다. 근데, 2편은 진짜 너무너무너무너무 아쉽다. 정...말 재미없다. 최악이다.
",0
"지금 보면서 쓰는중..시X C급 영화만도 못하다 진짜. 뭐 하나 제대로인게 없다 갤가돗 외모 빼곤.
",0
"영화가 급이 이렇게  떨어질수가...지금 보고있는데 걍 초딩 오락영화 수준이네ㅡㅡㅋ 어이가없닼ㅋㅋ 진짜 1984년도 영화인줄 ...
",0
"보다나왔다 진짜 하 욕만나오네 진짜 족같다 내돈 스토리 개 ㅂㅅ 연출 개 ㅂㅅ 걍 10노답이네 진짜로
",0
"별로.... 내용도 액션도 실망 입니다
",0
"이유 없는시작혼란스러운 진행과정클레멘타인식 결말
",0
"기대를 너무 했나봅니다. 스토리가 너무 오바했어요. 뻥 뚫린 도로에서 차 여러대가 총쏘며 오면 아무리 무개념 애들이라도 미리 피하겠죠. 게다가 주위에 어른들도 있었는데. 그리고 빌런의 능력을 극대화하기 위해서라지만 ...
",0
"DC는 갈길이 아직 멀다. 갤가돗 머리숱 개부럼. 엔딩 후 바로 무브무브. 에휴~~~~
",0
"전편에 비해 다소 아쉬움이 많이 남네요.3부작으로 한다는 소식을 들었는데 다음편에는 좀 더 완성도 높은 제작을 기대합니다.
",1
"못 볼 정도는 아니지만, 1에 비하면 별로라고 말할.수 있겠다
",1
"히어로 매력없고 빌런매력없고 개연성없고 ㅎㅎ
",0
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"갠적으로 별루별루. 지루함. 맨앞부분 도입부분만 스파클하고 계속 루즈함~~ 아 중간부분 액션이 살짝들갔나. 하품만계속. 내스타일이 영화가 아니다. 액션이 많이 가미된것인줄 알았으나. 완전~~진부한 내용. 내가 원더우...
",0
"시간떼우기용으로 볼만함
",1
"결말이 예상되는 영화였지만 나름대로 만족했어요
",1
"헐리우드판 신파가 있긴한데 저는 개인적으로 너무 재밌게봤어요 갤가돗 누님 너무 예뻐 ㅜㅜㅜㅠ
",1
"소녀가 어른이 되어가는듯한 느낌...? 겔가돗&크리스파인 커플 계속 볼수있었으면 좋겠다 ㅠㅠ
",1
"나름 재미있었습니다. 다른 보시는 분들은 재미가 없었다고 하시는 분들이 조금 들려오더라구요. 하지만 나름 볼만 했다. 원더우먼이 더 나아가는 모습과 시간 가는 줄 모르고 보긴 했습니다. 하지만 내용면에서는 역시 부족...
",0
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"다이애나는 여전히 예쁘다
",1
"원더우먼 1편이 스토리가더 좋았던것같아요1편을 개인적으로너무 재밋게봐서기대를 너무 많이하고가서그런지 조금 아쉽네요그래도 재밋게 봤습니다
",1
"내가 올해 원더우먼을 보다니ㅠ 오랜만에 액션 최고엿음
",1
"요즘시대에 눈물나는 올드감성에 신생 원더우먼 2번전이네요 계속나와라~☆
",1
